DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
22-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.21,99.629,239.171,22.362,100,%,28.04,88.779,1.8,114,"18,353","3,166",,production,OP
23-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.322,99.625,239.189,22.416,100,%,28.133,88.754,1.763,113,"18,107","3,173",,production,OP
24-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.33,99.62,239.203,22.283,100,%,28.127,87.491,1.7,114,"18,414","3,178",,production,OP
25-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.19,99.619,239.127,22.298,100,%,28.063,88.354,1.732,114,"18,608","3,181",,production,OP
26-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.389,99.618,239.23,22.048,100,%,28.159,86.368,1.614,112,"18,399","3,137",,production,OP
27-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,23,267.596,99.61,239.224,22.027,100,%,28.371,86.016,1.593,106,"17,694","2,982",,production,OP
28-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.63,99.609,239.203,22.089,100,%,28.428,86.608,1.595,109,"18,095","3,100",,production,OP
29-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.67,99.602,239.178,22.297,100,%,28.491,88.615,1.716,110,"18,032","3,119",,production,OP
30-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.69,99.6,239.224,22.366,100,%,28.465,88.622,1.716,108,"17,612","3,121",,production,OP
31-Mar-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.942,99.595,239.236,22.295,100,%,28.705,88.553,1.733,105,"17,189","3,081",,production,OP
01-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.001,99.588,239.337,22.089,100,%,28.664,86.885,1.624,104,"16,845","3,065",,production,OP
02-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.932,99.584,239.207,22.207,100,%,28.726,87.504,1.649,102,"16,800","3,064",,production,OP
03-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.798,99.58,239.239,22.204,100,%,28.559,87.554,1.625,103,"16,803","3,060",,production,OP
04-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.489,99.58,239.178,22.252,100,%,28.311,88.147,1.66,103,"16,703","3,245",,production,OP
05-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.325,99.582,239.204,22.196,100,%,28.121,87.669,1.635,102,"16,781","3,108",,production,OP
06-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,22.83,275.786,99.498,240.459,21.492,65.90897,%,35.327,82.958,8.745,77,"12,889","2,426",,production,OP
07-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.384,99.55,239.418,22.057,76.53764,%,29.966,87.772,3.902,94,"15,158","2,972",,production,OP
08-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.614,99.589,238.954,22.322,100,%,27.66,88.594,1.799,119,"19,607","3,282",,production,OP
09-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.66,99.59,239.147,22.208,100,%,27.512,87.492,1.67,116,"19,096","3,247",,production,OP
10-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.603,99.599,239.087,22.152,100,%,27.516,87.479,1.686,115,"18,799","3,213",,production,OP
11-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.555,99.59,239.007,22.279,100,%,27.548,87.988,1.708,113,"18,754","3,204",,production,OP
12-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.515,99.588,238.976,22.283,100,%,27.539,88.107,1.703,109,"18,147","3,195",,production,OP
13-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.47,99.59,238.93,22.293,100,%,27.539,88.034,1.696,109,"18,047","3,167",,production,OP
14-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.424,99.599,238.865,22.364,100,%,27.559,88.572,1.708,110,"17,906","3,165",,production,OP
15-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.373,99.599,238.826,22.307,100,%,27.547,88.323,1.692,107,"17,733","3,159",,production,OP
16-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.338,99.607,238.799,22.3,100,%,27.539,88.414,1.695,113,"21,902","3,259",,production,OP
17-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.892,99.62,238.707,22.288,100,%,27.185,87.718,1.696,117,"21,845","3,284",,production,OP
18-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.836,99.619,238.757,22.242,94.13128,%,28.079,87.187,2.369,98,"17,562","3,331",,production,OP
19-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.529,99.596,238.801,22.104,78.28967,%,29.728,87.919,3.928,112,"18,438","3,026",,production,OP
20-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.049,99.621,238.525,22.376,100,%,27.524,88.272,1.712,116,"19,842","3,187",,production,OP
21-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.024,99.626,238.502,22.335,100,%,27.522,88.343,1.711,112,"17,550","3,174",,production,OP
22-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,21,272.787,99.553,239.589,21.428,63.74319,%,33.198,83.99,7.462,78,"11,703","2,400",,production,OP
23-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.753,99.643,238.202,22.216,100,%,27.551,87.936,1.735,111,"17,782","3,284",,production,OP
24-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.768,99.621,238.532,22.066,70.7204,%,29.235,88.125,3.423,99,"15,992","3,051",,production,OP
25-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.728,99.605,238.839,22.002,46.48684,%,30.889,87.771,4.984,96,"15,474","3,037",,production,OP
26-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.504,99.599,238.975,22.016,43.14023,%,31.529,87.829,5.747,94,"15,010","2,865",,production,OP
27-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.545,99.599,238.995,22.079,43.03706,%,31.55,88.131,5.718,92,"14,880","2,814",,production,OP
28-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.477,99.601,239.105,22.099,43.13353,%,31.372,87.84,5.588,93,"14,693","2,789",,production,OP
29-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.526,99.609,239.141,22.042,43.16424,%,31.385,87.433,5.602,100,"15,864","2,941",,production,OP
30-Apr-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.583,99.617,239.17,22.156,43.20491,%,31.413,88.043,5.733,100,"15,808","2,918",,production,OP
01-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.691,99.621,239.301,22.02,43.14962,%,31.39,86.806,5.613,98,"15,757","2,887",,production,OP
02-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.914,99.628,239.355,22.013,43.0596,%,31.558,86.238,5.535,101,"16,340","2,895",,production,OP
03-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,271.089,99.633,239.306,22.183,42.96701,%,31.783,87.259,5.553,111,"17,787","2,918",,production,OP
04-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.836,99.645,239.375,22.145,43.08009,%,31.461,86.607,5.526,110,"17,548","2,933",,production,OP
05-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.698,99.657,239.378,22.115,43.06768,%,31.32,86.096,5.539,111,"17,490","2,947",,production,OP
06-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.689,99.665,239.379,22.236,43.03577,%,31.31,86.727,5.538,111,"17,468","2,927",,production,OP
07-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.684,99.675,239.297,22.42,42.95842,%,31.387,88.012,5.592,111,"17,536","2,921",,production,OP
08-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.684,99.683,239.37,22.322,43.14234,%,31.314,85.767,5.492,110,"17,405","2,910",,production,OP
09-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.628,99.692,239.369,22.371,43.09314,%,31.26,86.209,5.499,109,"17,226","2,931",,production,OP
10-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.626,99.703,239.28,22.549,43.01633,%,31.346,88.167,5.571,108,"17,030","3,883",,production,OP
11-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.711,99.712,239.259,22.595,43.29153,%,31.451,88.482,5.658,107,"17,023","2,860",,production,OP
12-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.748,99.723,239.24,22.653,43.26442,%,31.508,88.602,5.709,106,"16,918","2,860",,production,OP
13-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.792,99.734,239.251,22.459,43.19102,%,31.541,88.192,5.744,106,"16,787","2,860",,production,OP
14-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.791,99.746,239.257,22.417,43.1583,%,31.535,87.933,5.746,105,"16,665","2,845",,production,OP
15-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,18,274.244,99.727,240.224,21.258,30.14008,%,34.02,82.997,8.169,71,"11,456","1,944",,production,OP
16-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.143,99.786,239.477,22.795,47.38329,%,30.666,88.265,4.852,107,"12,281","2,908",,production,OP
17-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.746,99.779,239.223,22.958,43.20237,%,31.523,88.403,5.723,104,"16,630","2,833",,production,OP
18-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.751,99.8,239.286,22.903,43.13295,%,31.465,88.021,5.655,103,"16,593","2,820",,production,OP
19-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.666,99.822,239.235,22.479,43.24423,%,31.432,87.987,5.64,102,"16,486","2,811",,production,OP
20-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.772,99.828,239.269,22.504,43.10103,%,31.503,87.671,5.703,102,"16,243","2,806",,production,OP
21-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.636,99.828,239.258,22.469,43.12721,%,31.377,87.095,5.6,101,"15,979","2,840",,production,OP
22-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.55,99.83,239.144,22.611,43.01565,%,31.406,88.261,5.598,101,"16,108","2,891",,production,OP
23-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.513,99.842,239.106,22.65,43.08322,%,31.407,88.633,5.624,102,"16,190","2,898",,production,OP
24-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.625,99.851,239.144,22.553,43.29055,%,31.481,88.356,5.704,102,"16,301","2,893",,production,OP
25-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.604,99.86,239.114,22.713,43.19123,%,31.49,88.604,5.697,103,"16,302","2,878",,production,OP
26-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.57,99.872,239.077,22.884,43.16555,%,31.493,88.795,5.691,103,"16,309","2,881",,production,OP
27-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.497,99.882,239.054,22.919,43.18984,%,31.444,88.787,5.653,102,"16,199","2,878",,production,OP
28-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.567,99.891,239.078,22.937,43.26818,%,31.489,88.691,5.702,102,"16,268","2,897",,production,OP
29-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.597,99.901,239.097,22.923,43.15886,%,31.5,88.077,5.726,101,"16,206","2,902",,production,OP
30-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.608,99.911,239.063,22.979,43.09711,%,31.545,88.829,5.754,101,"15,984","2,883",,production,OP
31-May-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.517,99.922,239.042,22.903,43.16316,%,31.474,88.629,5.685,103,"16,343","2,876",,production,OP
01-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.457,99.931,239.037,22.877,43.15085,%,31.42,88.538,5.64,103,"16,129","2,860",,production,OP
02-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.42,99.939,239.035,22.939,43.11983,%,31.385,88.571,5.6,102,"16,246","2,883",,production,OP
03-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.378,99.95,238.986,23.146,43.00968,%,31.392,88.926,5.601,97,"15,592","2,839",,production,OP
04-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.325,99.959,238.99,23.042,43.03511,%,31.335,88.763,5.548,103,"16,857","2,886",,production,OP
05-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.27,99.968,238.97,23.102,43.01964,%,31.3,88.771,5.509,103,"16,828","2,895",,production,OP
06-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.236,99.979,238.976,23.302,43.02548,%,31.26,88.857,5.462,103,"16,775","2,905",,production,OP
07-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,270.514,99.983,239.003,23.268,43.19166,%,31.511,88.819,5.719,104,"16,887","2,921",,production,OP
08-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,22.42,273.159,99.971,239.799,22.494,37.86183,%,33.36,86.402,7.967,92,"14,946","2,554",,production,OP
09-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.024,100.028,238.708,23.245,53.93733,%,29.316,88.856,3.79,102,"16,629","3,106",,production,OP
10-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.922,100.042,238.676,23.414,56.41115,%,29.247,89.061,3.704,106,"17,387","3,064",,production,OP
11-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,23.99,266.805,100.08,238.556,23.661,88.61951,%,28.249,89.287,2.687,109,"17,641","3,094",,production,OP
12-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,21.68,274.113,99.976,239.93,22.274,58.29478,%,34.183,82.431,8.688,91,"14,732","2,575",,production,OP
13-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.821,100.062,238.664,23.575,71.53202,%,29.157,88.898,3.625,107,"17,396","3,058",,production,OP
14-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.681,100.038,238.861,23.429,45.04221,%,30.82,88.445,5.303,104,"16,824","2,968",,production,OP
15-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.713,100.05,238.835,23.441,45.02504,%,30.878,88.624,5.334,104,"16,746","2,985",,production,OP
16-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.709,100.051,238.834,23.446,45.03461,%,30.875,88.721,5.322,105,"16,836","3,005",,production,OP
17-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.734,100.073,238.839,23.661,44.93863,%,30.895,89.226,5.369,103,"16,457","2,980",,production,OP
18-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.683,100.081,238.859,23.415,44.99246,%,30.824,88.806,5.309,103,"16,551","2,973",,production,OP
19-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.651,100.091,238.873,23.584,45.02269,%,30.779,88.937,5.267,104,"16,525","2,985",,production,OP
20-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.604,99.808,238.878,23.529,44.90169,%,30.726,87.809,5.204,104,"16,525","2,978",,production,OP
21-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.607,100.111,238.878,23.75,44.92385,%,30.729,89.046,5.204,103,"16,508","2,993",,production,OP
22-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.584,100.121,238.959,23.636,44.94573,%,30.626,88.468,5.121,103,"16,511","2,993",,production,OP
23-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.555,100.13,238.942,23.75,44.92858,%,30.613,88.751,5.112,103,"16,566","3,023",,production,OP
24-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.568,100.14,238.845,23.98,44.79734,%,30.723,89.446,5.19,103,"16,500","2,980",,production,OP
25-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.519,100.15,238.846,24.015,44.81041,%,30.673,89.456,5.149,103,"16,435","2,981",,production,OP
26-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.485,100.159,238.839,23.92,44.85947,%,30.645,89.322,5.11,103,"16,502","2,983",,production,OP
27-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.762,100.167,238.904,23.878,45.10704,%,30.857,89.051,5.342,101,"16,274","2,976",,production,OP
28-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.877,100.173,238.908,23.928,45.12606,%,30.969,88.781,5.451,102,"16,444","2,974",,production,OP
29-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.828,100.185,238.94,23.872,45.20393,%,30.887,88.38,5.367,102,"16,459","2,980",,production,OP
30-Jun-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.827,100.195,238.893,23.483,45.15537,%,30.933,88.835,5.398,101,"16,397","2,985",,production,OP
01-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.893,100.203,238.912,23.503,45.16079,%,30.981,88.827,5.323,103,"16,370","2,979",,production,OP
02-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.794,100.217,238.868,23.611,45.17506,%,30.926,89.176,5.389,102,"16,366","2,992",,production,OP
03-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.789,100.226,238.826,23.651,45.10948,%,30.963,89.142,5.437,102,"16,270","2,977",,production,OP
04-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.78,100.235,238.819,23.759,45.08411,%,30.961,89.477,5.443,101,"16,263","2,990",,production,OP
05-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.766,100.246,238.797,23.807,45.07721,%,30.97,89.525,5.433,102,"16,284","2,974",,production,OP
06-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,269.599,100.257,238.794,23.775,45.85686,%,30.805,89.429,5.282,98,"16,217","2,995",,production,OP
07-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.199,100.314,238.436,23.948,93.42386,%,27.762,89.442,2.187,106,"17,428","3,173",,production,OP
08-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.038,100.328,238.475,23.989,100,%,27.563,89.31,1.998,106,"17,541","3,188",,production,OP
09-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,22.67,268.813,100.295,239.081,23.646,82.19069,%,29.732,87.864,4.114,102,"16,681","2,326",,production,OP
10-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.923,100.338,238.398,23.98,100,%,27.524,89.154,1.959,113,"18,753","3,185",,production,OP
11-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,23.67,267.769,100.321,238.639,23.935,91.16232,%,29.13,89.075,3.408,109,"17,979","3,056",,production,OP
12-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.002,100.346,238.274,24.059,100,%,27.729,89.504,1.938,114,"18,544","3,149",,production,OP
13-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,14.89,266.389,100.359,238.257,24.062,60.58989,%,28.132,89.355,2.537,68,"10,592","1,907",,production,OP
14-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,298.779,99.084,235.576,7.833,1.0756,%,63.204,22.688,17.125,0,0,0,,production,OP
15-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,297.702,98.753,235.989,6.289,1.13029,%,61.713,16.084,6.845,0,0,0,,production,OP
16-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,296.611,98.593,236.079,5.675,1.10526,%,60.531,15.753,10.133,0,0,0,,production,OP
17-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,297.699,98.49,236.551,5.293,1.22364,%,61.148,15.665,12.916,0,0,0,,production,OP
18-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,296.699,98.406,236.513,5.037,1.04132,%,60.186,16.208,13.671,0,0,0,,production,OP
19-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,297.369,98.347,239.206,4.901,0.91885,%,58.163,17.851,17.562,0,0,0,,production,OP
20-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,298.66,98.294,289.594,4.941,1.23409,%,9.066,22.678,2.903,0,0,0,,production,OP
21-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,299.728,98.247,299.702,4.699,1.24319,%,0.026,6.884,0.023,0,0,0,,production,OP
22-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,298.785,98.205,298.785,4.553,1.15789,%,0,0,0.04,0,0,0,,production,OP
23-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,296.918,98.169,296.918,4.466,1.15696,%,0,0,0.073,0,0,0,,production,OP
24-Jul-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,297.192,98.139,297.192,4.406,1.24417,%,0,0,0.101,0,0,0,,production,OP
